NFE, Elapsed Time, Approximation Set, Population, Population Size
2120, 3.1916116310000002, "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0]]", "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0], [1.6578947368421053][0.0,0.0,1.0,0.0,1.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.3157894736842106][2.0,0.0,0.0,0.0,0.0], [3.36][0.0,0.0,1.0,1.0,0.0], [3.5][1.0,0.0,1.0,0.0,0.0], [3.5869565217391304][2.0,0.0,0.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [4.090909090909091][1.0,0.0,0.0,1.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.3298969072164954][1.0,0.0,0.0,1.0,0.0], [4.444444444444445][1.0,0.0,1.0,0.0,0.0], [5.142857142857143][1.0,0.0,0.0,1.0,0.0], [5.439560439560439][1.0,0.0,0.0,1.0,0.0], [1.6551724137931032][1.0,0.0,1.0,0.0,1.0], [1.7934782608695652][1.0,0.0,1.0,0.0,1.0], [1.9488188976377954][1.0,0.0,1.0,0.0,1.0], [1.9488188976377954][1.0,0.0,1.0,0.0,1.0], [2.8051948051948052][2.0,0.0,0.0,1.0,0.0], [3.0508474576271185][2.0,0.0,1.0,0.0,0.0], [3.130434782608696][1.0,0.0,2.0,0.0,0.0], [3.130434782608696][1.0,0.0,2.0,0.0,0.0], [3.3333333333333335][0.0,0.0,2.0,0.0,1.0], [3.3962264150943393][1.0,0.0,2.0,0.0,0.0], [3.5][1.0,0.0,2.0,0.0,0.0], [3.5][1.0,0.0,1.0,1.0,0.0], [3.652173913043478][2.0,0.0,1.0,0.0,0.0], [3.652173913043478][2.0,0.0,1.0,0.0,0.0], [3.652173913043478][2.0,0.0,1.0,0.0,0.0], [3.75][2.0,0.0,0.0,1.0,0.0]]", 40
2160, 3.229232643, "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0]]", "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,0.0,0.0], [1.6578947368421053][0.0,0.0,1.0,0.0,1.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.050847457627119][1.0,0.0,0.0,1.0,0.0], [3.3157894736842106][2.0,0.0,0.0,0.0,0.0], [3.36][0.0,0.0,1.0,1.0,0.0], [3.5][1.0,0.0,1.0,0.0,0.0], [3.5869565217391304][2.0,0.0,0.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [4.090909090909091][1.0,0.0,0.0,1.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.3298969072164954][1.0,0.0,0.0,1.0,0.0], [4.444444444444445][1.0,0.0,1.0,0.0,0.0], [5.142857142857143][1.0,0.0,0.0,1.0,0.0], [5.439560439560439][1.0,0.0,0.0,1.0,0.0], [1.6551724137931032][1.0,0.0,1.0,0.0,1.0], [1.731958762886598][1.0,0.0,1.0,0.0,1.0], [1.7934782608695652][1.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,1.0,1.0], [1.9488188976377954][1.0,0.0,1.0,0.0,1.0], [1.9488188976377954][1.0,0.0,1.0,0.0,1.0], [2.0338983050847457][0.0,0.0,2.0,0.0,1.0], [2.8051948051948052][2.0,0.0,0.0,1.0,0.0], [3.0508474576271185][2.0,0.0,1.0,0.0,0.0], [3.130434782608696][1.0,0.0,2.0,0.0,0.0], [3.130434782608696][1.0,0.0,2.0,0.0,0.0], [3.3333333333333335][0.0,0.0,2.0,0.0,1.0]]", 40
2200, 3.263123654, "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0]]", "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,0.0,0.0], [1.6578947368421053][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.050847457627119][1.0,0.0,0.0,1.0,0.0], [3.3157894736842106][2.0,0.0,0.0,0.0,0.0], [3.36][0.0,0.0,1.0,1.0,0.0], [3.5][1.0,0.0,1.0,0.0,0.0], [3.5869565217391304][2.0,0.0,0.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [4.0][1.0,0.0,0.0,1.0,0.0], [4.090909090909091][1.0,0.0,0.0,1.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.3298969072164954][1.0,0.0,0.0,1.0,0.0], [4.444444444444445][1.0,0.0,1.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,1.0,0.0], [5.142857142857143][1.0,0.0,0.0,1.0,0.0], [5.439560439560439][1.0,0.0,0.0,1.0,0.0], [1.6551724137931032][1.0,0.0,1.0,0.0,1.0], [1.731958762886598][1.0,0.0,1.0,0.0,1.0], [1.7934782608695652][1.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,1.0,1.0], [1.9148936170212767][0.0,0.0,2.0,0.0,1.0], [1.9488188976377954][1.0,0.0,1.0,0.0,1.0], [1.9488188976377954][1.0,0.0,1.0,0.0,1.0], [2.0338983050847457][0.0,0.0,2.0,0.0,1.0], [2.4347826086956523][1.0,0.0,1.0,0.0,1.0]]", 40
2240, 3.303481767, "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0]]", "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,0.0,0.0], [1.589403973509934][0.0,0.0,1.0,0.0,1.0], [1.6578947368421053][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [2.1359223300970873][0.0,0.0,1.0,0.0,1.0], [2.350746268656717][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.050847457627119][1.0,0.0,0.0,1.0,0.0], [3.206106870229007][1.0,0.0,0.0,1.0,0.0], [3.3157894736842106][2.0,0.0,0.0,0.0,0.0], [3.36][0.0,0.0,1.0,1.0,0.0], [3.5][1.0,0.0,1.0,0.0,0.0], [3.5183246073298426][1.0,0.0,1.0,0.0,0.0], [3.5869565217391304][2.0,0.0,0.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [3.8976377952755907][2.0,0.0,0.0,0.0,0.0], [4.0][1.0,0.0,0.0,1.0,0.0], [4.090909090909091][1.0,0.0,0.0,1.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.3298969072164954][1.0,0.0,0.0,1.0,0.0], [4.444444444444445][1.0,0.0,1.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,1.0,0.0], [5.142857142857143][1.0,0.0,0.0,1.0,0.0], [5.439560439560439][1.0,0.0,0.0,1.0,0.0], [6.1090909090909085][0.0,0.0,1.0,1.0,0.0], [1.6551724137931032][1.0,0.0,1.0,0.0,1.0], [1.731958762886598][1.0,0.0,1.0,0.0,1.0]]", 40
2280, 3.3412712790000003, "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0]]", "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [1.4457831325301203][0.0,0.0,1.0,0.0,1.0], [1.589403973509934][0.0,0.0,1.0,0.0,1.0], [1.6578947368421053][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [2.1359223300970873][0.0,0.0,1.0,0.0,1.0], [2.350746268656717][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.050847457627119][1.0,0.0,0.0,1.0,0.0], [3.206106870229007][1.0,0.0,0.0,1.0,0.0], [3.3157894736842106][2.0,0.0,0.0,0.0,0.0], [3.36][0.0,0.0,1.0,1.0,0.0], [3.5][1.0,0.0,1.0,0.0,0.0], [3.5183246073298426][1.0,0.0,1.0,0.0,0.0], [3.5869565217391304][2.0,0.0,0.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [3.8976377952755907][2.0,0.0,0.0,0.0,0.0], [4.0][1.0,0.0,0.0,1.0,0.0], [4.090909090909091][1.0,0.0,0.0,1.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.3298969072164954][1.0,0.0,0.0,1.0,0.0], [4.444444444444445][1.0,0.0,1.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,1.0,0.0], [5.142857142857143][1.0,0.0,0.0,1.0,0.0]]", 40
2320, 3.3798909910000003, "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0]]", "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [1.4457831325301203][0.0,0.0,1.0,0.0,1.0], [1.589403973509934][0.0,0.0,1.0,0.0,1.0], [1.6578947368421053][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [2.1359223300970873][0.0,0.0,1.0,0.0,1.0], [2.350746268656717][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.050847457627119][1.0,0.0,0.0,1.0,0.0], [3.206106870229007][1.0,0.0,0.0,1.0,0.0], [3.3157894736842106][2.0,0.0,0.0,0.0,0.0], [3.36][0.0,0.0,1.0,1.0,0.0], [3.5][1.0,0.0,1.0,0.0,0.0], [3.5183246073298426][1.0,0.0,1.0,0.0,0.0], [3.5869565217391304][2.0,0.0,0.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [3.8976377952755907][2.0,0.0,0.0,0.0,0.0], [4.0][1.0,0.0,0.0,1.0,0.0], [4.090909090909091][1.0,0.0,0.0,1.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.16][2.0,0.0,0.0,0.0,0.0], [4.3298969072164954][1.0,0.0,0.0,1.0,0.0], [4.444444444444445][1.0,0.0,1.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,1.0,0.0], [4.615384615384615][1.0,0.0,0.0,1.0,0.0]]", 40
2360, 3.424584906, "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0]]", "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0], [2.384105960264901][1.0,0.0,0.0,0.0,0.0], [3.5183246073298426][0.0,0.0,1.0,0.0,0.0], [3.652173913043478][1.0,0.0,0.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [1.4457831325301203][0.0,0.0,1.0,0.0,1.0], [1.589403973509934][0.0,0.0,1.0,0.0,1.0], [1.6578947368421053][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [2.1359223300970873][0.0,0.0,1.0,0.0,1.0], [2.321428571428571][0.0,0.0,1.0,0.0,1.0], [2.350746268656717][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.9681978798586575][1.0,0.0,0.0,1.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.050847457627119][1.0,0.0,0.0,1.0,0.0], [3.206106870229007][1.0,0.0,0.0,1.0,0.0], [3.3157894736842106][2.0,0.0,0.0,0.0,0.0], [3.36][0.0,0.0,1.0,1.0,0.0], [3.5][1.0,0.0,1.0,0.0,0.0], [3.5183246073298426][1.0,0.0,1.0,0.0,0.0], [3.5869565217391304][2.0,0.0,0.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [3.6974789915966384][1.0,0.0,1.0,0.0,0.0], [3.8976377952755907][2.0,0.0,0.0,0.0,0.0], [4.0][1.0,0.0,0.0,1.0,0.0], [4.090909090909091][1.0,0.0,0.0,1.0,0.0]]", 40
2400, 3.46970422, "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0]]", "[[2.384105960264901][1.0,0.0,0.0,0.0,0.0], [2.384105960264901][1.0,0.0,0.0,0.0,0.0], [3.495145631067961][0.0,0.0,0.0,1.0,0.0], [3.5183246073298426][0.0,0.0,1.0,0.0,0.0], [3.652173913043478][1.0,0.0,0.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,0.0,0.0], [5.0][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [1.4457831325301203][0.0,0.0,1.0,0.0,1.0], [1.589403973509934][0.0,0.0,1.0,0.0,1.0], [1.6578947368421053][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [2.1359223300970873][0.0,0.0,1.0,0.0,1.0], [2.321428571428571][0.0,0.0,1.0,0.0,1.0], [2.350746268656717][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.9681978798586575][1.0,0.0,0.0,1.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.050847457627119][1.0,0.0,0.0,1.0,0.0], [3.206106870229007][1.0,0.0,0.0,1.0,0.0], [3.3157894736842106][2.0,0.0,0.0,0.0,0.0], [3.36][0.0,0.0,1.0,1.0,0.0], [3.5][1.0,0.0,1.0,0.0,0.0], [3.5183246073298426][1.0,0.0,1.0,0.0,0.0], [3.5869565217391304][2.0,0.0,0.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0], [3.5999999999999996][1.0,0.0,1.0,0.0,0.0]]", 40
2440, 3.5101726340000003, "[[3.0697674418604652][0.0,0.0,0.0,0.0,0.0]]", "[[3.0697674418604652][0.0,0.0,0.0,0.0,0.0], [2.384105960264901][1.0,0.0,0.0,0.0,0.0], [2.384105960264901][1.0,0.0,0.0,0.0,0.0], [2.7692307692307696][0.0,0.0,0.0,1.0,0.0], [3.495145631067961][0.0,0.0,0.0,1.0,0.0], [3.5183246073298426][0.0,0.0,1.0,0.0,0.0], [3.652173913043478][1.0,0.0,0.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,0.0,0.0], [5.0][0.0,0.0,1.0,0.0,0.0], [5.0][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [1.4457831325301203][0.0,0.0,1.0,0.0,1.0], [1.589403973509934][0.0,0.0,1.0,0.0,1.0], [1.6578947368421053][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [2.1359223300970873][0.0,0.0,1.0,0.0,1.0], [2.321428571428571][0.0,0.0,1.0,0.0,1.0], [2.350746268656717][1.0,0.0,1.0,0.0,0.0], [2.5074626865671643][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.9681978798586575][1.0,0.0,0.0,1.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.050847457627119][1.0,0.0,0.0,1.0,0.0], [3.206106870229007][1.0,0.0,0.0,1.0,0.0], [3.3157894736842106][2.0,0.0,0.0,0.0,0.0], [3.36][0.0,0.0,1.0,1.0,0.0], [3.5][1.0,0.0,1.0,0.0,0.0]]", 40
2480, 3.556390448, "[[3.0697674418604652][0.0,0.0,0.0,0.0,0.0]]", "[[3.0697674418604652][0.0,0.0,0.0,0.0,0.0], [2.384105960264901][1.0,0.0,0.0,0.0,0.0], [2.384105960264901][1.0,0.0,0.0,0.0,0.0], [2.7692307692307696][0.0,0.0,0.0,1.0,0.0], [3.495145631067961][0.0,0.0,0.0,1.0,0.0], [3.5183246073298426][0.0,0.0,1.0,0.0,0.0], [3.5804701627486444][0.0,0.0,0.0,1.0,0.0], [3.652173913043478][1.0,0.0,0.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,0.0,0.0], [5.0][0.0,0.0,1.0,0.0,0.0], [5.0][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [11.142857142857144][0.0,0.0,1.0,0.0,0.0], [1.4457831325301203][0.0,0.0,1.0,0.0,1.0], [1.589403973509934][0.0,0.0,1.0,0.0,1.0], [1.6578947368421053][0.0,0.0,1.0,0.0,1.0], [1.7349397590361446][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [1.9488188976377954][0.0,0.0,1.0,0.0,1.0], [2.08][0.0,0.0,1.0,0.0,1.0], [2.1359223300970873][0.0,0.0,1.0,0.0,1.0], [2.3076923076923075][0.0,0.0,1.0,1.0,0.0], [2.321428571428571][0.0,0.0,1.0,0.0,1.0], [2.350746268656717][1.0,0.0,1.0,0.0,0.0], [2.5074626865671643][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.9681978798586575][1.0,0.0,0.0,1.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0], [3.0508474576271185][1.0,0.0,1.0,0.0,0.0]]", 40
2520, 3.5996532620000004, "[[3.0697674418604652][0.0,0.0,0.0,0.0,0.0]]", "[[3.0697674418604652][0.0,0.0,0.0,0.0,0.0], [2.384105960264901][1.0,0.0,0.0,0.0,0.0], [2.384105960264901][1.0,0.0,0.0,0.0,0.0], [2.7692307692307696][0.0,0.0,0.0,1.0,0.0], [3.243243243243243][0.0,0.0,0.0,1.0,0.0], [3.495145631067961][0.0,0.0,0.0,1.0,0.0], [3.5183246073298426][0.0,0.0,1.0,0.0,0.0], [3.5183246073298426][0.0,0.0,1.0,0.0,0.0], [3.5804701627486444][0.0,0.0,0.0,1.0,0.0], [3.652173913043478][1.0,0.0,0.0,0.0,0.0], [4.341085271317829][0.0,0.0,1.0,0.0,0.0], [4.541284403669724][0.0,0.0,1.0,0.0,0.0], [5.0][0.0,0.0,1.0,0.0,0.0], [5.0][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [5.27027027027027][0.0,0.0,1.0,0.0,0.0], [11.142857142857144][0.0,0.0,1.0,0.0,0.0], [1.4457831325301203][0.0,0.0,1.0,0.0,1.0], [1.589403973509934][0.0,0.0,1.0,0.0,1.0], [1.6578947368421053][0.0,0.0,1.0,0.0,1.0], [1.7349397590361446][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [1.8485915492957745][0.0,0.0,1.0,0.0,1.0], [1.9488188976377954][0.0,0.0,1.0,0.0,1.0], [2.08][0.0,0.0,1.0,0.0,1.0], [2.1359223300970873][0.0,0.0,1.0,0.0,1.0], [2.3076923076923075][0.0,0.0,1.0,1.0,0.0], [2.321428571428571][0.0,0.0,1.0,0.0,1.0], [2.350746268656717][1.0,0.0,1.0,0.0,0.0], [2.5074626865671643][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.5531914893617027][1.0,0.0,1.0,0.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.608695652173913][1.0,0.0,0.0,1.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.67515923566879][1.0,0.0,1.0,0.0,0.0], [2.9681978798586575][1.0,0.0,0.0,1.0,0.0]]", 40
