NFE, Elapsed Time, Approximation Set, Population, Population Size
5360, 8.395738341000001, "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [3.0438553022794848][0.0,0.0,0.0,0.0,0.0], [3.140410401803351][0.0,0.0,0.0,0.0,0.0], [3.1640625][0.0,0.0,0.0,0.0,0.0], [3.209509658246657][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.598941487797706][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.828589302471067][0.0,0.0,0.0,0.0,0.0], [3.8492871690427695][0.0,0.0,0.0,0.0,0.0], [5.011363636363637][0.0,0.0,0.0,0.0,0.0], [5.028216704288939][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.22887323943662][0.0,0.0,0.0,0.0,0.0], [5.2388059701492535][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.7421875][0.0,0.0,0.0,0.0,0.0], [6.099088838268791][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [2.7246075475621168][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.8213166144200628][0.0,0.0,0.0,1.0,0.0], [3.0638297872340425][1.0,0.0,0.0,0.0,0.0], [3.0938349954669087][0.0,0.0,0.0,0.0,1.0], [3.116883116883117][0.0,0.0,0.0,1.0,0.0], [3.1708180209609367][0.0,0.0,1.0,0.0,0.0], [3.1930643547849287][0.0,0.0,1.0,0.0,0.0], [3.2280573701689717][0.0,0.0,1.0,0.0,0.0], [3.2603773584905666][0.0,0.0,1.0,0.0,0.0], [3.3474114441416893][0.0,0.0,1.0,0.0,0.0], [3.3622529968799606][0.0,0.0,0.0,1.0,0.0], [3.4089490114464103][0.0,0.0,0.0,1.0,0.0], [3.4440706476030276][0.0,0.0,0.0,1.0,0.0], [3.501945525291829][0.0,0.0,0.0,1.0,0.0], [3.529411764705882][0.0,0.0,0.0,1.0,0.0], [3.5303507383522197][1.0,0.0,0.0,0.0,0.0], [3.539325842696629][0.0,0.0,0.0,1.0,0.0]]", 40
5400, 8.450909049, "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [3.0438553022794848][0.0,0.0,0.0,0.0,0.0], [3.140410401803351][0.0,0.0,0.0,0.0,0.0], [3.1640625][0.0,0.0,0.0,0.0,0.0], [3.209509658246657][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.598941487797706][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.828589302471067][0.0,0.0,0.0,0.0,0.0], [3.8492871690427695][0.0,0.0,0.0,0.0,0.0], [5.011363636363637][0.0,0.0,0.0,0.0,0.0], [5.028216704288939][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.22887323943662][0.0,0.0,0.0,0.0,0.0], [5.2388059701492535][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.7421875][0.0,0.0,0.0,0.0,0.0], [6.099088838268791][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [2.6990731204943357][1.0,0.0,0.0,0.0,0.0], [2.7246075475621168][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.8213166144200628][0.0,0.0,0.0,1.0,0.0], [3.0638297872340425][1.0,0.0,0.0,0.0,0.0], [3.0938349954669087][0.0,0.0,0.0,0.0,1.0], [3.116883116883117][0.0,0.0,0.0,1.0,0.0], [3.1708180209609367][0.0,0.0,1.0,0.0,0.0], [3.1930643547849287][0.0,0.0,1.0,0.0,0.0], [3.2280573701689717][0.0,0.0,1.0,0.0,0.0], [3.2603773584905666][0.0,0.0,1.0,0.0,0.0], [3.3474114441416893][0.0,0.0,1.0,0.0,0.0], [3.3622529968799606][0.0,0.0,0.0,1.0,0.0], [3.4089490114464103][0.0,0.0,0.0,1.0,0.0], [3.4440706476030276][0.0,0.0,0.0,1.0,0.0], [3.501945525291829][0.0,0.0,0.0,1.0,0.0], [3.529411764705882][0.0,0.0,0.0,1.0,0.0]]", 40
5440, 8.510965357, "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [3.0438553022794848][0.0,0.0,0.0,0.0,0.0], [3.140410401803351][0.0,0.0,0.0,0.0,0.0], [3.1640625][0.0,0.0,0.0,0.0,0.0], [3.209509658246657][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.598941487797706][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.828589302471067][0.0,0.0,0.0,0.0,0.0], [3.8492871690427695][0.0,0.0,0.0,0.0,0.0], [4.381338742393509][0.0,0.0,0.0,0.0,0.0], [5.011363636363637][0.0,0.0,0.0,0.0,0.0], [5.028216704288939][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.22887323943662][0.0,0.0,0.0,0.0,0.0], [5.2388059701492535][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.7421875][0.0,0.0,0.0,0.0,0.0], [6.099088838268791][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [2.6990731204943357][1.0,0.0,0.0,0.0,0.0], [2.7246075475621168][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.8213166144200628][0.0,0.0,0.0,1.0,0.0], [3.0638297872340425][1.0,0.0,0.0,0.0,0.0], [3.0938349954669087][0.0,0.0,0.0,0.0,1.0], [3.116883116883117][0.0,0.0,0.0,1.0,0.0], [3.1708180209609367][0.0,0.0,1.0,0.0,0.0], [3.1930643547849287][0.0,0.0,1.0,0.0,0.0], [3.2280573701689717][0.0,0.0,1.0,0.0,0.0], [3.2603773584905666][0.0,0.0,1.0,0.0,0.0], [3.3474114441416893][0.0,0.0,1.0,0.0,0.0], [3.3622529968799606][0.0,0.0,0.0,1.0,0.0], [3.4089490114464103][0.0,0.0,0.0,1.0,0.0], [3.4440706476030276][0.0,0.0,0.0,1.0,0.0], [3.501945525291829][0.0,0.0,0.0,1.0,0.0]]", 40
5480, 8.565931764, "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [3.0438553022794848][0.0,0.0,0.0,0.0,0.0], [3.140410401803351][0.0,0.0,0.0,0.0,0.0], [3.1640625][0.0,0.0,0.0,0.0,0.0], [3.209509658246657][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.598941487797706][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.828589302471067][0.0,0.0,0.0,0.0,0.0], [3.8492871690427695][0.0,0.0,0.0,0.0,0.0], [4.381338742393509][0.0,0.0,0.0,0.0,0.0], [5.011363636363637][0.0,0.0,0.0,0.0,0.0], [5.028216704288939][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.22887323943662][0.0,0.0,0.0,0.0,0.0], [5.2388059701492535][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.7421875][0.0,0.0,0.0,0.0,0.0], [6.099088838268791][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [2.6990731204943357][1.0,0.0,0.0,0.0,0.0], [2.7246075475621168][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.8213166144200628][0.0,0.0,0.0,1.0,0.0], [3.0638297872340425][1.0,0.0,0.0,0.0,0.0], [3.0938349954669087][0.0,0.0,0.0,0.0,1.0], [3.116883116883117][0.0,0.0,0.0,1.0,0.0], [3.1708180209609367][0.0,0.0,1.0,0.0,0.0], [3.1930643547849287][0.0,0.0,1.0,0.0,0.0], [3.2280573701689717][0.0,0.0,1.0,0.0,0.0], [3.2603773584905666][0.0,0.0,1.0,0.0,0.0], [3.3474114441416893][0.0,0.0,1.0,0.0,0.0], [3.3622529968799606][0.0,0.0,0.0,1.0,0.0], [3.4089490114464103][0.0,0.0,0.0,1.0,0.0], [3.4440706476030276][0.0,0.0,0.0,1.0,0.0], [3.501945525291829][0.0,0.0,0.0,1.0,0.0]]", 40
5520, 8.617221771, "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [3.0438553022794848][0.0,0.0,0.0,0.0,0.0], [3.140410401803351][0.0,0.0,0.0,0.0,0.0], [3.1640625][0.0,0.0,0.0,0.0,0.0], [3.209509658246657][0.0,0.0,0.0,0.0,0.0], [3.277456647398844][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.598941487797706][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.828589302471067][0.0,0.0,0.0,0.0,0.0], [3.8492871690427695][0.0,0.0,0.0,0.0,0.0], [4.381338742393509][0.0,0.0,0.0,0.0,0.0], [5.011363636363637][0.0,0.0,0.0,0.0,0.0], [5.028216704288939][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.22887323943662][0.0,0.0,0.0,0.0,0.0], [5.2388059701492535][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.7421875][0.0,0.0,0.0,0.0,0.0], [6.099088838268791][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [2.6990731204943357][1.0,0.0,0.0,0.0,0.0], [2.7246075475621168][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.8213166144200628][0.0,0.0,0.0,1.0,0.0], [3.0638297872340425][1.0,0.0,0.0,0.0,0.0], [3.0938349954669087][0.0,0.0,0.0,0.0,1.0], [3.116883116883117][0.0,0.0,0.0,1.0,0.0], [3.1708180209609367][0.0,0.0,1.0,0.0,0.0], [3.1930643547849287][0.0,0.0,1.0,0.0,0.0], [3.2280573701689717][0.0,0.0,1.0,0.0,0.0], [3.2603773584905666][0.0,0.0,1.0,0.0,0.0], [3.3474114441416893][0.0,0.0,1.0,0.0,0.0], [3.3622529968799606][0.0,0.0,0.0,1.0,0.0], [3.4089490114464103][0.0,0.0,0.0,1.0,0.0]]", 40
5560, 8.668368278, "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [3.0438553022794848][0.0,0.0,0.0,0.0,0.0], [3.140410401803351][0.0,0.0,0.0,0.0,0.0], [3.1640625][0.0,0.0,0.0,0.0,0.0], [3.209509658246657][0.0,0.0,0.0,0.0,0.0], [3.277456647398844][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.598941487797706][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.828589302471067][0.0,0.0,0.0,0.0,0.0], [3.8492871690427695][0.0,0.0,0.0,0.0,0.0], [4.381338742393509][0.0,0.0,0.0,0.0,0.0], [5.011363636363637][0.0,0.0,0.0,0.0,0.0], [5.028216704288939][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.22887323943662][0.0,0.0,0.0,0.0,0.0], [5.2388059701492535][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.7421875][0.0,0.0,0.0,0.0,0.0], [6.099088838268791][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [2.6990731204943357][1.0,0.0,0.0,0.0,0.0], [2.7246075475621168][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.8213166144200628][0.0,0.0,0.0,1.0,0.0], [3.0638297872340425][1.0,0.0,0.0,0.0,0.0], [3.0938349954669087][0.0,0.0,0.0,0.0,1.0], [3.116883116883117][0.0,0.0,0.0,1.0,0.0], [3.1708180209609367][0.0,0.0,1.0,0.0,0.0], [3.1930643547849287][0.0,0.0,1.0,0.0,0.0], [3.2280573701689717][0.0,0.0,1.0,0.0,0.0], [3.2603773584905666][0.0,0.0,1.0,0.0,0.0], [3.3474114441416893][0.0,0.0,1.0,0.0,0.0], [3.3622529968799606][0.0,0.0,0.0,1.0,0.0]]", 40
5600, 8.733196287, "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [2.8985035783994797][0.0,0.0,0.0,0.0,0.0], [3.0438553022794848][0.0,0.0,0.0,0.0,0.0], [3.140410401803351][0.0,0.0,0.0,0.0,0.0], [3.1640625][0.0,0.0,0.0,0.0,0.0], [3.209509658246657][0.0,0.0,0.0,0.0,0.0], [3.277456647398844][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.598941487797706][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.828589302471067][0.0,0.0,0.0,0.0,0.0], [3.8492871690427695][0.0,0.0,0.0,0.0,0.0], [4.381338742393509][0.0,0.0,0.0,0.0,0.0], [5.011363636363637][0.0,0.0,0.0,0.0,0.0], [5.028216704288939][0.0,0.0,0.0,0.0,0.0], [5.108108108108109][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.22887323943662][0.0,0.0,0.0,0.0,0.0], [5.2388059701492535][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.7421875][0.0,0.0,0.0,0.0,0.0], [6.099088838268791][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [2.6990731204943357][1.0,0.0,0.0,0.0,0.0], [2.7246075475621168][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.8213166144200628][0.0,0.0,0.0,1.0,0.0], [3.0638297872340425][1.0,0.0,0.0,0.0,0.0], [3.0938349954669087][0.0,0.0,0.0,0.0,1.0], [3.116883116883117][0.0,0.0,0.0,1.0,0.0], [3.133855893880012][0.0,0.0,0.0,1.0,0.0], [3.1708180209609367][0.0,0.0,1.0,0.0,0.0], [3.1930643547849287][0.0,0.0,1.0,0.0,0.0]]", 40
5640, 8.788036994, "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [2.8985035783994797][0.0,0.0,0.0,0.0,0.0], [3.0438553022794848][0.0,0.0,0.0,0.0,0.0], [3.140410401803351][0.0,0.0,0.0,0.0,0.0], [3.1640625][0.0,0.0,0.0,0.0,0.0], [3.209509658246657][0.0,0.0,0.0,0.0,0.0], [3.277456647398844][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.598941487797706][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.828589302471067][0.0,0.0,0.0,0.0,0.0], [3.8492871690427695][0.0,0.0,0.0,0.0,0.0], [4.381338742393509][0.0,0.0,0.0,0.0,0.0], [5.011363636363637][0.0,0.0,0.0,0.0,0.0], [5.028216704288939][0.0,0.0,0.0,0.0,0.0], [5.108108108108109][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.22887323943662][0.0,0.0,0.0,0.0,0.0], [5.2388059701492535][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.7421875][0.0,0.0,0.0,0.0,0.0], [6.099088838268791][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [2.6990731204943357][1.0,0.0,0.0,0.0,0.0], [2.7246075475621168][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.8213166144200628][0.0,0.0,0.0,1.0,0.0], [2.990291262135923][0.0,0.0,0.0,0.0,1.0], [3.0638297872340425][1.0,0.0,0.0,0.0,0.0], [3.0938349954669087][0.0,0.0,0.0,0.0,1.0], [3.116883116883117][0.0,0.0,0.0,1.0,0.0], [3.133855893880012][0.0,0.0,0.0,1.0,0.0], [3.1708180209609367][0.0,0.0,1.0,0.0,0.0]]", 40
5680, 8.843648002, "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [2.8985035783994797][0.0,0.0,0.0,0.0,0.0], [3.0438553022794848][0.0,0.0,0.0,0.0,0.0], [3.140410401803351][0.0,0.0,0.0,0.0,0.0], [3.1640625][0.0,0.0,0.0,0.0,0.0], [3.209509658246657][0.0,0.0,0.0,0.0,0.0], [3.277456647398844][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.598941487797706][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.789473684210527][0.0,0.0,0.0,0.0,0.0], [3.828589302471067][0.0,0.0,0.0,0.0,0.0], [3.8492871690427695][0.0,0.0,0.0,0.0,0.0], [4.381338742393509][0.0,0.0,0.0,0.0,0.0], [5.011363636363637][0.0,0.0,0.0,0.0,0.0], [5.028216704288939][0.0,0.0,0.0,0.0,0.0], [5.108108108108109][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.22887323943662][0.0,0.0,0.0,0.0,0.0], [5.2388059701492535][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.7421875][0.0,0.0,0.0,0.0,0.0], [6.099088838268791][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [2.6990731204943357][1.0,0.0,0.0,0.0,0.0], [2.7246075475621168][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.8213166144200628][0.0,0.0,0.0,1.0,0.0], [2.990291262135923][0.0,0.0,0.0,0.0,1.0], [3.0638297872340425][1.0,0.0,0.0,0.0,0.0], [3.0938349954669087][0.0,0.0,0.0,0.0,1.0], [3.116883116883117][0.0,0.0,0.0,1.0,0.0]]", 40
5720, 8.90348821, "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [2.8985035783994797][0.0,0.0,0.0,0.0,0.0], [3.0438553022794848][0.0,0.0,0.0,0.0,0.0], [3.140410401803351][0.0,0.0,0.0,0.0,0.0], [3.1640625][0.0,0.0,0.0,0.0,0.0], [3.209509658246657][0.0,0.0,0.0,0.0,0.0], [3.277456647398844][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.598941487797706][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.789473684210527][0.0,0.0,0.0,0.0,0.0], [3.828589302471067][0.0,0.0,0.0,0.0,0.0], [3.8492871690427695][0.0,0.0,0.0,0.0,0.0], [4.381338742393509][0.0,0.0,0.0,0.0,0.0], [5.011363636363637][0.0,0.0,0.0,0.0,0.0], [5.028216704288939][0.0,0.0,0.0,0.0,0.0], [5.108108108108109][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.22887323943662][0.0,0.0,0.0,0.0,0.0], [5.2388059701492535][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.7421875][0.0,0.0,0.0,0.0,0.0], [6.099088838268791][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [2.6990731204943357][1.0,0.0,0.0,0.0,0.0], [2.7246075475621168][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.8213166144200628][0.0,0.0,0.0,1.0,0.0], [2.990291262135923][0.0,0.0,0.0,0.0,1.0], [3.0638297872340425][1.0,0.0,0.0,0.0,0.0], [3.0938349954669087][0.0,0.0,0.0,0.0,1.0], [3.116883116883117][0.0,0.0,0.0,1.0,0.0]]", 40
5760, 8.958024517, "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0]]", "[[2.5641025641025643][0.0,0.0,0.0,0.0,0.0], [2.8985035783994797][0.0,0.0,0.0,0.0,0.0], [3.0438553022794848][0.0,0.0,0.0,0.0,0.0], [3.140410401803351][0.0,0.0,0.0,0.0,0.0], [3.1640625][0.0,0.0,0.0,0.0,0.0], [3.209509658246657][0.0,0.0,0.0,0.0,0.0], [3.277456647398844][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.477272727272727][0.0,0.0,0.0,0.0,0.0], [3.598941487797706][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.658536585365854][0.0,0.0,0.0,0.0,0.0], [3.789473684210527][0.0,0.0,0.0,0.0,0.0], [3.828589302471067][0.0,0.0,0.0,0.0,0.0], [3.8492871690427695][0.0,0.0,0.0,0.0,0.0], [4.381338742393509][0.0,0.0,0.0,0.0,0.0], [5.011363636363637][0.0,0.0,0.0,0.0,0.0], [5.028216704288939][0.0,0.0,0.0,0.0,0.0], [5.108108108108109][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.1682793437105605][0.0,0.0,0.0,0.0,0.0], [5.22887323943662][0.0,0.0,0.0,0.0,0.0], [5.2388059701492535][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.452115812917594][0.0,0.0,0.0,0.0,0.0], [5.7421875][0.0,0.0,0.0,0.0,0.0], [6.099088838268791][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [6.234458259325045][0.0,0.0,0.0,0.0,0.0], [2.6990731204943357][1.0,0.0,0.0,0.0,0.0], [2.7246075475621168][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.754098360655738][1.0,0.0,0.0,0.0,0.0], [2.8213166144200628][0.0,0.0,0.0,1.0,0.0], [2.990291262135923][0.0,0.0,0.0,0.0,1.0], [3.0638297872340425][1.0,0.0,0.0,0.0,0.0], [3.0938349954669087][0.0,0.0,0.0,0.0,1.0], [3.116883116883117][0.0,0.0,0.0,1.0,0.0]]", 40
